PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,SHAPE_AREA,SHAPE_LEN
VIC_3554,Hollands Knob,Reference Area,RA,IA,Y,358.00000000,358.14380139,358.14380139,1/01/1900,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,147.36544800,-36.86027908,M,3554,0.00036190342,0.07839292443
VIC_3555,Whiterock Creek,Reference Area,RA,IA,Y,222.00000000,221.87304705,221.87304705,1/01/1900,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,147.30511475,-36.81661987,M,3555,0.00022407634,0.06778181015
VIC_3556,Burnside,Reference Area,RA,IA,Y,1207.00000000,1207.56159526,1207.56159526,4/08/1982,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,147.54957581,-36.95932388,M,3556,0.00122179577,0.16539704784
VIC_3558,Wombat Creek,Reference Area,RA,IA,Y,308.00000000,2.52495826,2.52495826,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,147.65306091,-36.75337219,M,3558,0.00000254793,0.01467190752
VIC_3558,Wombat Creek,Reference Area,RA,IA,Y,308.00000000,306.08609567,306.08609567,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,2,147.63749695,-36.75450897,M,3558,0.00030887958,0.08108718909
VIC_3559,Lightwood,Reference Area,RA,IA,Y,531.00000000,530.93262992,530.93262992,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,147.66387939,-36.43014526,M,3559,0.00053356973,0.10253707198
VIC_3560,Buenba,Reference Area,RA,IA,Y,370.00000000,370.50396313,370.50396313,4/08/1982,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,147.88760376,-36.72422791,M,3560,0.00037374059,0.08097376306
VIC_3561,Tom Groggin,Reference Area,RA,IA,Y,897.00000000,897.65059075,897.65059075,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,148.16838074,-36.63726044,M,3561,0.00090448675,0.17775009844
VIC_3562,Forest Hill,Reference Area,RA,IA,Y,361.00000000,360.74229311,360.74229311,1/01/1900,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,148.20179749,-36.80963516,M,3562,0.00036429199,0.08473149414
VIC_3565,Entrance Point,Reference Area,RA,IA,Y,763.00000000,762.77251466,762.77251466,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,146.46389771,-38.79848099,M,3565,0.00079094946,0.12369188308
VIC_3567,Macks Creek,Reference Area,RA,IA,Y,170.00000000,170.98553171,170.98553171,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,146.59649658,-38.43507004,M,3567,0.00017641437,0.06770907879
VIC_3570,Tambo River,Reference Area,RA,IA,Y,482.00000000,2.07939135,2.07939135,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,147.93563843,-37.57530975,M,3570,0.00000212088,0.01766847963
VIC_3572,Gelantipy Plateau,Reference Area,RA,IA,Y,431.00000000,430.80037754,430.80037754,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,148.44787598,-37.18907166,M,3572,0.00043717859,0.09537432199
VIC_3573,Mountain Creek,Reference Area,RA,IA,Y,1514.00000000,1514.79081016,1514.79081016,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,148.45085144,-37.24309540,M,3573,0.00153830014,0.18731809575
VIC_3446,Millewa,Reference Area,RA,IA,Y,693.00000000,685.96656037,685.96656037,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,2,141.01892090,-34.20208359,M,3446,0.00067096776,0.10585528900
VIC_3448,Sunset,Reference Area,RA,IA,Y,8153.00000000,8159.26065737,8159.26065737,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.53851318,-34.64938354,M,3448,0.00802287569,0.38301813837
VIC_3452,O'Sullivans Lookout,Reference Area,RA,IA,Y,2318.00000000,2319.92927126,2319.92927126,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.80027771,-35.34908295,M,3452,0.00230043466,0.22520951732
VIC_3453,Lake Jerriwirrup,Reference Area,RA,IA,Y,286.00000000,286.45805493,286.45805493,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,142.04374695,-35.53398895,M,3453,0.00028468677,0.07338329928
VIC_3457,Morkalla,Reference Area,RA,IA,Y,942.00000000,943.17160545,943.17160545,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.11482239,-34.41419983,M,3457,0.00092483507,0.12213233451
VIC_3460,Berrook,Reference Area,RA,IA,Y,2479.00000000,2481.01448416,2481.01448416,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.13580322,-34.85490799,M,3460,0.00244551424,0.19871593763
VIC_3461,Danyo,Reference Area,RA,IA,Y,1560.00000000,1561.05221440,1561.05221440,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.32791138,-35.01579285,M,3461,0.00154168200,0.15781099943
VIC_3462,Rocket Lake,Reference Area,RA,IA,Y,2068.00000000,2068.87006911,2068.87006911,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.90660095,-34.60431671,M,3462,0.00203313872,0.20735350739
VIC_3463,Raak Plain,Reference Area,RA,IA,Y,1560.00000000,12.02244381,12.02244381,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.04339600,-34.70681763,M,3463,0.00001182943,0.02681643484
VIC_3463,Raak Plain,Reference Area,RA,IA,Y,1560.00000000,1549.22923330,1549.22923330,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,2,142.02124023,-34.69183350,M,3463,0.00152409473,0.15700218032
VIC_3464,Tarpaulin Bend,Reference Area,RA,IA,Y,440.00000000,428.74534439,428.74534439,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.46026611,-34.57088089,M,3464,0.00042118773,0.09050929416
VIC_3465,Mount Crozier,Reference Area,RA,IA,Y,1919.00000000,1920.33549407,1920.33549407,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.74906921,-34.88380051,M,3465,0.00189351152,0.17771237861
VIC_3466,Broombush,Reference Area,RA,IA,Y,1592.00000000,1593.49443902,1593.49443902,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.77270508,-35.46082306,M,3466,0.00158222293,0.16004515690
VIC_3467,Rudds Rocks,Reference Area,RA,IA,Y,3848.00000000,3850.37409188,3850.37409188,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.74922180,-35.57355499,M,3467,0.00382841671,0.26052016927
VIC_3468,Little Desert (West),Reference Area,RA,IA,Y,2320.00000000,2321.77892118,2321.77892118,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.06953430,-36.57381058,M,3468,0.00233752821,0.19937970024
VIC_3471,Kentbruck Heath,Reference Area,RA,IA,Y,916.00000000,916.58751754,916.58751754,15/05/1985,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.33712769,-38.10624695,M,3471,0.00094151691,0.13830969192
VIC_3472,Cobboboonee,Reference Area,RA,IA,Y,396.00000000,395.92868590,395.92868590,20/11/1985,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.34515381,-38.03623199,M,3472,0.00040631471,0.08046678100
VIC_3475,Jilpanger,Reference Area,RA,IA,Y,810.00000000,810.22591763,810.22591763,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.73143005,-36.95371246,M,3475,0.00081983533,0.14617503890
VIC_3477,Beear,Reference Area,RA,IA,Y,399.00000000,398.83962229,398.83962229,3/10/1984,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.10676575,-37.30167007,M,3477,0.00040533961,0.08210205627
VIC_3469,Little Desert (East),Reference Area,RA,IA,Y,3116.00000000,3118.09651251,3118.09651251,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.75907898,-36.55458832,M,3469,0.00313842709,0.23032667289
VIC_3470,Keegans Bend,Reference Area,RA,IA,Y,872.00000000,872.45955517,872.45955517,22/12/1982,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.25860596,-38.03030396,M,3470,0.00089528308,0.17634671954
VIC_3473,Roseneath,Reference Area,RA,IA,Y,1888.00000000,1889.24401389,1889.24401389,22/12/1982,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.12077332,-37.41141891,M,3473,0.00192276271,0.19657518027
VIC_3474,Tooan,Reference Area,RA,IA,Y,400.00000000,400.45155715,400.45155715,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.68296814,-36.78267670,M,3474,0.00040426007,0.08419529427
VIC_3476,Moora Valley,Reference Area,RA,IA,Y,391.00000000,390.95455493,390.95455493,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,142.36889648,-37.19895554,M,3476,0.00039679379,0.07737528183
VIC_3478,The Sisters,Reference Area,RA,IA,Y,237.00000000,236.61480653,236.61480653,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,142.44648743,-37.33397293,M,3478,0.00024057249,0.06130279944
VIC_3479,Grasstree Creek,Reference Area,RA,IA,Y,767.00000000,767.37500359,767.37500359,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,142.56655884,-37.29652405,M,3479,0.00077982834,0.11903568802
VIC_3481,Parker River,Reference Area,RA,IA,Y,224.00000000,223.89064230,223.89064230,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.53637695,-38.82316208,M,3481,0.00023223541,0.06448254571
VIC_3482,Stony Creek (Otways),Reference Area,RA,IA,Y,356.00000000,355.40454724,355.40454724,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.58169556,-38.79705811,M,3482,0.00036853309,0.09660827749
VIC_3483,Calder River,Reference Area,RA,IA,Y,152.00000000,151.47302680,151.47302680,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.56207275,-38.72496796,M,3483,0.00015690938,0.04892148064
VIC_3487,Carpendeit,Reference Area,RA,IA,Y,444.00000000,444.30060049,444.30060049,5/09/1990,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.24327087,-38.42239380,M,3487,0.00045833778,0.08936471718
VIC_3488,Cooriemungle,Reference Area,RA,IA,Y,100.00000000,2.22244997,2.22244997,27/07/1983,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.07893372,-38.51919556,M,3488,0.00000229578,0.01520247763
VIC_3488,Cooriemungle,Reference Area,RA,IA,Y,100.00000000,98.00287203,98.00287203,27/07/1983,,VIC,VIC_DEPI,VIC_DEPI,G,,T,2,143.07235718,-38.51966858,M,3488,0.00010123471,0.05474888909
VIC_3492,Mount Separation,Reference Area,RA,IA,Y,188.00000000,187.75341408,187.75341408,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.24070740,-36.92370605,M,3492,0.00018988319,0.05861257377
VIC_3493,Kooyoora,Reference Area,RA,IA,Y,320.00000000,319.71848529,319.71848529,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.67593384,-36.59005737,M,3493,0.00032195368,0.07911173885
VIC_3495,Kamarooka,Reference Area,RA,IA,Y,197.00000000,197.18277414,197.18277414,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,144.43482971,-36.52701569,M,3495,0.00019840638,0.05822229786
VIC_3496,Sandhurst,Reference Area,RA,IA,Y,425.00000000,433.41510397,433.41510397,24/08/1982,26/02/2002,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,144.26191711,-36.86956787,M,3496,0.00043801423,0.14795007216
VIC_3497,Rushworth Forest,Reference Area,RA,IA,Y,379.00000000,0.00023361,0.00023361,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.95449829,-36.74197388,M,3497,0.00000000024,0.00017998546
VIC_3497,Rushworth Forest,Reference Area,RA,IA,Y,379.00000000,378.64952888,378.64952888,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,2,144.96678162,-36.75384903,M,3497,0.00038210195,0.08356048578
VIC_3480,The Stones,Reference Area,RA,IA,Y,697.00000000,697.93291379,697.93291379,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,141.88610840,-38.09427643,M,3480,0.00071680227,0.12389991455
VIC_3484,Olangolah Creek,Reference Area,RA,IA,Y,110.00000000,109.92097945,109.92097945,19/12/1984,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.69787598,-38.62178040,M,3484,0.00011370470,0.04574411398
VIC_3485,Crinoline Creek,Reference Area,RA,IA,Y,315.00000000,315.13011615,315.13011615,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.35250854,-38.62961197,M,3485,0.00032601262,0.09124306040
VIC_3486,Tomahawk Creek,Reference Area,RA,IA,Y,568.00000000,567.81170852,567.81170852,5/09/1990,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,143.26699829,-38.50660324,M,3486,0.00058643182,0.10741276818
VIC_3490,Buangor,Reference Area,RA,IA,Y,136.00000000,86.63615180,86.63615180,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.22410583,-37.29960251,M,3490,0.00008804557,0.03760745266
VIC_3491,Enfield,Reference Area,RA,IA,Y,89.00000000,89.13914662,89.13914662,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.74224854,-37.73313522,M,3491,0.00009110825,0.04189709080
VIC_3494,Korong Vale,Reference Area,RA,IA,Y,500.00000000,6.15426922,6.15426922,20/03/1985,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.66041565,-36.38217163,M,3494,0.00000618087,0.06196987295
VIC_3494,Korong Vale,Reference Area,RA,IA,Y,500.00000000,493.36338695,493.36338695,20/03/1985,,VIC,VIC_DEPI,VIC_DEPI,G,,T,2,143.65696716,-36.37349701,M,3494,0.00049546544,0.15751788745
VIC_3498,Terrick Terrick,Reference Area,RA,IA,Y,135.00000000,134.54067848,134.54067848,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,144.23522949,-36.13019943,M,3498,0.00013469990,0.05745252809
VIC_3499,Top Island,Reference Area,RA,IA,Y,177.00000000,177.32520018,177.32520018,23/05/1990,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,144.99676514,-35.87833405,M,3499,0.00017698160,0.06822618616
VIC_3500,Top End,Reference Area,RA,IA,Y,124.00000000,124.31266175,124.31266175,23/05/1990,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,145.32009888,-35.86149597,M,3500,0.00012404567,0.05028041371
VIC_3501,Killawarra,Reference Area,RA,IA,Y,197.00000000,141.44250137,141.44250137,1/01/1900,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,146.20320129,-36.22585297,M,3501,0.00014177928,0.05195340227
VIC_3502,Warby Range,Reference Area,RA,IA,Y,138.00000000,137.80560984,137.80560984,1/01/1900,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,146.15330505,-36.29262924,M,3502,0.00013824966,0.06078621631
VIC_3503,Durdidwarrah Creek,Reference Area,RA,IA,Y,293.00000000,293.21062780,293.21062780,22/12/1982,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.18339539,-37.79505920,M,3503,0.00029993401,0.06798459359
VIC_3504,Stony Creek (Durdiwarrah),Reference Area,RA,IA,Y,290.00000000,289.56313479,289.56313479,22/02/1984,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,144.23397827,-37.82313538,M,3504,0.00029631446,0.08530681016
VIC_3505,Musk Creek,Reference Area,RA,IA,Y,75.00000000,74.66854215,74.66854215,17/08/1983,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.18080139,-37.45680237,M,3505,0.00007603987,0.03722161300
VIC_3506,Ruths Gully,Reference Area,RA,IA,Y,185.00000000,185.24600042,185.24600042,23/08/1983,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.34332275,-37.47525406,M,3506,0.00018869394,0.06078647513
VIC_3507,Ah Kows Gully,Reference Area,RA,IA,Y,496.00000000,495.95387612,495.95387612,16/06/1982,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.37596130,-37.56717300,M,3507,0.00050579716,0.11436633781
VIC_3508,Pyrete Range,Reference Area,RA,IA,Y,104.00000000,319.99255786,319.99255786,22/12/1982,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.50532532,-37.55247116,M,3508,0.00032628031,0.09566400279
VIC_3509,Stony Creek (Kinglake),Reference Area,RA,IA,Y,417.00000000,417.42613853,417.42613853,2/09/1981,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,145.20079041,-37.37767029,M,3509,0.00042465108,0.11139311923
VIC_3511,Watts Creek,Reference Area,RA,IA,Y,888.00000000,888.26229386,888.26229386,2/09/1981,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,145.67814636,-37.68717575,M,3511,0.00090733144,0.15582329582
VIC_3515,Diamond Creek,Reference Area,RA,IA,Y,294.00000000,294.18591823,294.18591823,11/07/1996,,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.67146301,-37.99574661,M,3515,0.00030173999,0.07490074519
VIC_3518,Baw Baw,Reference Area,RA,IA,Y,135.00000000,135.24016561,135.24016561,25/06/1998,,VIC,VIC_DEPI,VIC_DEPI,G,This reserve is wholly with another reserve (i.e. 0verlapping) and is considered to be of secondary importance,T,2,146.31253052,-37.85289383,M,3518,0.00013844813,0.05604052520
CWTH_N4030,Mitiamo,NRS Addition - Gazettal in Progress,NRS,IV,I,0.00000000,173.99006829,173.99006829,,,VIC,TFN_VIC,DOE_NRSP,P,,T,1,144.42985535,-36.14761353,N,N4030,0.00017423112,0.06100720457
CWTH_N4033,Korrak Korrak,NRS Addition - Gazettal in Progress,NRS,IV,I,0.00000000,240.05091199,240.05091199,,,VIC,TFN_VIC,DOE_NRSP,P,,T,1,143.63055420,-35.66097260,N,N4033,0.00023894951,0.07853276467
CWTH_N4058,Wychitella Reserve,NRS Addition - Gazettal in Progress,NRS,IA,I,0.00000000,330.12534520,330.12534520,,,VIC,VIC_DEPI,DOE_NRSP,G,,T,1,143.55567932,-36.30242538,N,N4058,0.00033122966,0.10160704568
CWTH_N4075,Wanderers Plains Property,NRS Addition - Gazettal in Progress,NRS,IV,I,0.00000000,1902.28044528,1902.28044528,,,VIC,TFN_VIC,DOE_NRSP,P,,T,1,143.61814880,-35.73049164,N,N4075,0.00189503077,0.68757252363
CWTH_OC11-01197,Wanderers Plains Budgerum,NRS Addition - Gazettal in Progress,NRS,IV,I,0.00000000,273.68485768,273.68485768,,,VIC,TTTN,DOE_NRSP,P,,T,1,143.58607483,-35.78273010,N,OC11-01197,0.00027280699,0.16042066866
VIC_0,Wilsons Promontory Islands R.N.A,"Remote and Natural Area - Schedule 6, National Parks Act",RNA,II,Y,450.00000000,0.02508756,0.02508756,30/06/1992,,VIC,VIC_DEPI,VIC_DEPI,G,,B,1,146.23986816,-39.10905075,M,0,0.00000002613,0.02339210537
VIC_0,Wilsons Promontory Islands R.N.A,"Remote and Natural Area - Schedule 6, National Parks Act",RNA,II,Y,450.00000000,451.67480749,451.67480749,30/06/1992,,VIC,VIC_DEPI,VIC_DEPI,G,,B,2,146.23638916,-39.09207535,M,0,0.00047019244,0.36721843099
VIC_1,Great Western (Main St.) N.F.R.,Natural Features Reserve,NFR,IV,Y,0.74100000,0.74073564,0.74073564,27/03/1990,27/03/1990,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.84381104,-37.14573669,N,1,0.00000075128,0.00416475207
VIC_101,Turriff F.F.R,Nature Conservation Reserve,NCR,IA,Y,249.62000000,249.51142602,249.51142602,1/05/1979,25/02/1981,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.42762756,-35.43631363,N,101,0.00024767337,0.06339684341
VIC_102,Gowangardie N.C.R.,Natural Features Reserve,NFR,IA,Y,3.01800000,3.01958322,3.01958322,30/09/1986,31/01/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.69575500,-36.53058624,N,102,0.00000303856,0.01072250042
VIC_1020,Mageppa B.R.,Natural Features Reserve,NFR,IV,Y,213.48200000,213.54455096,213.54455096,5/03/1974,9/07/1974,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.12609863,-37.16937637,N,1020,0.00021665271,0.08032838648
VIC_1021,Ganoo Ganoo B.R.,Natural Features Reserve,NFR,IV,Y,376.09400000,376.19986462,376.19986462,5/03/1974,25/11/1980,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.38194275,-37.24559021,N,1021,0.00038203198,0.18501450231
VIC_1022,Kaladbro H3 B.R,Natural Features Reserve,NFR,IV,Y,151.32300000,151.34977147,151.34977147,5/03/1974,26/02/1980,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.10148621,-37.64324951,N,1022,0.00015450859,0.05287258776
VIC_1023,Bahgallah B.R.,Natural Features Reserve,NFR,IV,Y,101.86300000,101.88225313,101.88225313,5/03/1974,1/05/1984,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.40525818,-37.64801407,N,1023,0.00010401625,0.09445876402
